"","GeneinGenome","GenenotinGO","GennomeinGO","GenomenotinGO","Fisher","FDR"
"GO:0007041",6,1211,77,18545,0.643464840317517,1
"GO:0007059",22,1195,318,18304,0.732978911907642,1
"GO:0007166",174,1043,2595,16027,0.732677203752636,1
"GO:0007169",45,1172,655,17967,0.748104029269991,1
"GO:0007178",17,1200,307,18315,0.639544557612884,1
"GO:0007249",15,1202,258,18364,0.798999010000959,1
"GO:0007254",10,1207,189,18433,0.654937845247898,1
"GO:0007263",1,1216,24,18598,1,1
"GO:0007274",1,1216,29,18593,1,1
"GO:0007292",6,1211,105,18517,1,1
"GO:0007398",2,1215,21,18601,0.649414646091695,1
"GO:0007498",7,1210,126,18496,0.855786092794751,1
"GO:0007605",8,1209,141,18481,0.863732558164182,1
"GO:0007610",34,1183,540,18082,0.929606114177237,1
"GO:0007623",10,1207,190,18432,0.655451097767813,1
"GO:0008047",32,1185,482,18140,0.925691012582609,1
"GO:0008083",11,1206,162,18460,0.873057689513164,1
"GO:0008173",3,1214,54,18568,1,1
"GO:0008191",1,1216,15,18607,1,1
"GO:0008206",3,1214,43,18579,0.759559302552261,1
"GO:0008234",13,1204,187,18435,0.767151943741985,1
"GO:0008237",10,1207,186,18436,0.654031051188654,1
"GO:0008283",124,1093,1899,16723,1,1
"GO:0008483",1,1216,21,18601,1,1
"GO:0008652",4,1213,64,18558,1,1
"GO:0009055",6,1211,114,18508,0.847491829341992,1
"GO:0009056",130,1087,1950,16672,0.809211008448347,1
"GO:0009110",2,1215,22,18600,0.656620688629594,1
"GO:0009187",11,1206,183,18439,1,1
"GO:0009295",2,1215,43,18579,1,1
"GO:0009299",0,1217,20,18602,0.631365072966887,1
"GO:0009566",11,1206,164,18458,0.874151301284594,1
"GO:0009636",11,1206,202,18420,0.666718862085094,1
"GO:0009790",64,1153,935,17687,0.685014367175108,1
"GO:0009950",2,1215,21,18601,0.649414646091695,1
"GO:0015171",5,1212,76,18546,1,1
"GO:0015276",8,1209,143,18479,0.864181818885313,1
"GO:0015459",2,1215,45,18577,1,1
"GO:0015464",2,1215,24,18598,0.672262728275483,1
"GO:0015925",0,1217,7,18615,1,1
"GO:0016049",31,1186,481,18141,1,1
"GO:0016192",96,1121,1417,17205,0.696657784667451,1
"GO:0016209",5,1212,77,18545,1,1
"GO:0016247",7,1210,128,18494,0.856359919503924,1
"GO:0016337",45,1172,710,17912,0.938305533350576,1
"GO:0016757",18,1199,278,18344,1,1
"GO:0016799",0,1217,22,18600,0.642735198704092,1
"GO:0016832",0,1217,9,18613,1,1
"GO:0016836",2,1215,49,18573,0.769460263047977,1
"GO:0016854",1,1216,15,18607,1,1
"GO:0016917",1,1216,22,18600,1,1
"GO:0017080",1,1216,33,18589,0.7213425855972,1
"GO:0017081",1,1216,17,18605,1,1
"GO:0019104",0,1217,14,18608,1,1
"GO:0019200",0,1217,20,18602,0.631365072966887,1
"GO:0019202",0,1217,1,18621,1,1
"GO:0019203",0,1217,10,18612,1,1
"GO:0019208",6,1211,86,18536,0.826416329635679,1
"GO:0019210",5,1212,88,18534,1,1
"GO:0019211",0,1217,11,18611,1,1
"GO:0019212",3,1214,38,18584,0.73852914232793,1
"GO:0019213",3,1214,53,18569,1,1
"GO:0019220",104,1113,1578,17044,0.915425486934769,1
"GO:0019221",32,1185,543,18079,0.658807799738896,1
"GO:0019227",0,1217,7,18615,1,1
"GO:0019233",7,1210,91,18531,0.669910404462434,1
"GO:0019237",0,1217,7,18615,1,1
"GO:0019740",0,1217,9,18613,1,1
"GO:0019748",3,1214,57,18565,1,1
"GO:0019763",0,1217,5,18617,1,1
"GO:0019814",1,1216,26,18596,1,1
"GO:0019911",0,1217,5,18617,1,1
"GO:0030097",43,1174,705,17917,0.755775607294935,1
"GO:0030101",5,1212,74,18548,0.815295736619637,1
"GO:0030154",236,981,3537,15085,0.734417084931362,1
"GO:0030312",0,1217,10,18612,1,1
"GO:0030313",0,1217,8,18614,1,1
"GO:0030337",0,1217,2,18620,1,1
"GO:0030380",0,1217,1,18621,1,1
"GO:0030424",27,1190,401,18221,0.838657262970873,1
"GO:0030425",28,1189,456,18166,0.847763315147744,1
"GO:0031497",11,1206,160,18462,0.872136712620382,1
"GO:0032393",0,1217,9,18613,1,1
"GO:0032394",0,1217,2,18620,1,1
"GO:0032395",0,1217,10,18612,1,1
"GO:0032543",7,1210,120,18502,1,1
"GO:0032791",0,1217,1,18621,1,1
"GO:0032993",12,1205,173,18449,0.758959694280193,1
"GO:0042558",2,1215,33,18589,1,1
"GO:0042626",8,1209,110,18512,0.700023656732403,1
"GO:0042734",3,1214,60,18562,1,1
"GO:0043005",64,1153,938,17684,0.735337756298802,1
"GO:0043855",0,1217,11,18611,1,1
"GO:0044706",13,1204,201,18421,1,1
"GO:0045177",22,1195,343,18279,1,1
"GO:0045178",2,1215,46,18576,0.768480681490508,1
"GO:0045202",43,1174,717,17905,0.643617732415377,1
"GO:0045211",12,1205,205,18417,0.886452920393468,1
"GO:0045259",0,1217,22,18600,0.642735198704092,1
"GO:0045298",0,1217,3,18619,1,1
"GO:0046933",0,1217,15,18607,1,1
"GO:0048511",20,1197,310,18312,1,1
"GO:0048512",3,1214,43,18579,0.759559302552261,1
"GO:0050828",0,1217,1,18621,1,1
"GO:0051090",25,1192,362,18260,0.748279578087989,1
"GO:0051098",19,1198,290,18332,1,1
"GO:0051179",379,838,5684,12938,0.653059326735703,1
"GO:0051189",0,1217,6,18616,1,1
