"","V1","V2"
"FAM207A",0.668042297624581,NA
"LSM2",0.17225256892661,NA
"ABHD14B",0.109492438855395,NA
"MZT1",0.311182899110931,NA
"TAMM41",0.668739099371179,NA
"DCBLD2",0.889610176807899,NA
"CLEC4M",0.379546766119981,NA
"CLEC4G",0.231489762192416,NA
"CLEC4F",0.279827921985185,NA
"CLEC4E",0.951150282140531,NA
"MAP6D1",0.643838072544434,NA
"CLEC4A",0.765204126283895,NA
"FZD8",0.72895562682839,NA
"SSR1",0.87601132574247,NA
"SSR2",0.992362573528419,NA
"SSR3",0.76374366183517,NA
"SSR4",0.876765895994864,NA
"DEFB129",0.661784013011645,NA
"NCDN",0.806418210006976,NA
"DEFB127",0.266835344355675,NA
"CACNG1",0.969457290591028,NA
"DEFB125",0.938959319890282,NA
"CACNG3",0.34820350808942,NA
"CACNG4",0.841433787954419,NA
"CACNG5",0.35116277994825,NA
"CACNG6",0.0948489475214473,NA
"CACNG7",0.640410199416298,NA
"AVPR1B",0.974036923614088,NA
"CASP8AP2",0.0979162980271955,NA
"FZD9",0.506489677325195,NA
"UBA7",0.319952347031978,NA
"FGF3",0.700382577493556,NA
"TPBG",0.793106045381299,NA
"APOC4",0.665257955572019,NA
"APOC2",0.841433787954419,NA
"APOC3",0.774717286333419,NA
"APOC1",0.969838889857964,NA
"RANBP10",0.818298645796984,NA
"SLC35G2",0.665257955572019,NA
"SLC35G1",0.357629024329036,NA
"USB1",0.116005773414346,NA
"BHLHE40",0.856434020000207,NA
"BHLHE41",0.577456093607804,NA
"PRODH2",0.391072936194888,NA
"POU6F1",0.0214906208399716,NA
"MAGI3",0.165728442570134,NA
"MAGI2",0.619666665607854,NA
"MAGI1",0.209507526161188,NA
"MYRF",0.10780529865579,NA
"KLHDC10",0.787945100279198,NA
"NFE2",0.368741403362173,NA
"METTL8",0.0204277707450591,NA
"UGT2B4",0.491901961316311,NA
"GNPDA1",0.114899554042402,NA
"NGEF",0.930586150704013,NA
"LAS1L",0.570933886246524,NA
"ST7.OT4",0.608569966812777,NA
"POC1B",0.1820825088436,NA
"SLC25A22",0.0502859830019548,NA
"ANXA11",0.791630553881339,NA
"SLC25A20",0.255062267876638,NA
"SLC25A21",0.691890537771396,NA
"GAPT",0.123052214370271,NA
"SLC25A27",0.673624674963482,NA
"SLC25A24",0.17865758673939,NA
"SLC25A25",0.954962438644523,NA
"VPS35",0.0132027441340261,NA
"SLC25A29",0.200612462766133,NA
"PRMT10",0.839188570041598,NA
"SLC3A2",0.504653856168597,NA
"MPP1",0.810868298730296,NA
"SMUG1",0.245985469087777,NA
"ADTRP",0.471628129328755,NA
"FOXA1",0.920700555641003,NA
"VPS39",0.762284037528609,NA
"FOXA3",0.363158613747357,NA
"FOXA2",0.848177112050909,NA
"BST2",0.00748443330129674,NA
"COPB1",0.025221714628236,NA
"COPB2",0.238659957015318,NA
"CALM3",0.24520702130277,NA
"INSRR",0.517577919973446,NA
"FASTK",0.321818943659149,NA
"ISG20L2",0.0756327777667404,NA
"KDELC1",0.779119505531579,NA
"MIR3917",0.682031969729315,NA
"CARM1",0.331258323931179,NA
"MIR3912",0.872994178366297,NA
"LOC100288181",0.824999962406049,NA
"GLB1",0.304372704327297,NA
"PAGE4",0.515721194725209,NA
"PAGE5",0.761554541948772,NA
"PAGE2",0.270147851585697,NA
"B9D2",0.0314854754582799,NA
"B9D1",0.878275365664979,NA
"PCDHB3",0.543295396131084,NA
"PCDHB2",0.753544206386242,NA
"PCDHB1",0.142260611931949,NA
"PCDHB7",0.174976221873979,NA
"LOC100507602",0.933630099782388,NA
"PCDHB5",0.36467592120298,NA
"PCDHB4",0.308901752686451,NA
"PGK2",0.362149273706927,NA
"PGK1",0.105107667412914,NA
"BECN1",0.775450491019141,NA
"NKX3.1",0.273069336976739,NA
"ANKRD30A",0.961826858866295,NA
"RPP25L",0.576802296733178,NA
"BSN.AS2",0.994653759831978,NA
"SMTNL2",0.648649838323124,NA
"HEMGN",0.69775876784868,NA
"IMPG2",0.859440482035148,NA
"VWA5A",0.496133287198905,NA
"RPAP2",0.149962197698584,NA
"RPAP3",0.984725846819966,NA
"RPAP1",0.0882287320891115,NA
"GLB1L",0.677122835745534,NA
"RPUSD1",0.116005773414346,NA
"LOC100134368",0.289741062501394,NA
"C1orf101",0.0570455742213397,NA
"OXA1L",0.878275371868084,NA
"RPUSD3",0.547748928485151,NA
"MAGEC1",0.549024673387541,NA
"C6orf57",0.76374366183517,NA
"MAGEC3",0.719625740207432,NA
"SERPING1",0.704642764209509,NA
"PSTPIP2",0.147538751700467,NA
"KIAA0101",0.678524057736703,NA
"KIAA0100",0.214767448871258,NA
"POFUT2",0.0662227399071989,NA
"GCSAM",0.968694110026688,NA
"SNX17",0.178040056609656,NA
"SNX16",0.105725393112912,NA
"SNX15",0.793106045381299,NA
"SNX14",0.175280822978644,NA
"SNX12",0.865459480974642,NA
"SNX11",0.437566722867697,NA
"SNX10",0.0565477405604073,NA
"SNX19",0.10655350310745,NA
"SNX18",0.245596028894813,NA
"ICAM5",0.957250232793293,NA
"ICAM4",0.0939063484247537,NA
"ICAM3",0.507715506130234,NA
"ICAM2",0.913104500568881,NA
"ICAM1",0.355631474645619,NA
"DPM3",0.283679177134101,NA
"CTDSP1",0.216541734072666,NA
"DPM1",0.227040807071518,NA
"MARCKSL1",0.766665426002524,NA
"EPPIN",0.950387982167439,NA
"LY6E",0.231116667874657,NA
"LY6D",0.76374366183517,NA
"PDYN",0.0985001543734981,NA
"APOA1BP",0.0217637397122351,NA
"RABGEF1",0.380585906698796,NA
"LY6K",0.932869016332895,NA
"LY6H",0.711763648688544,NA
"SMTN",0.252275444944056,NA
"OCLN",0.400660195145374,NA
"TYW5",0.261105916682423,NA
"TMEM87A",0.972510285584212,NA
"TYW3",0.923741044020534,NA
"NEUROD2",0.929064554046357,NA
"GPR37L1",0.926022144161872,NA
"NEUROD1",0.252275444944056,NA
"SGK3",0.0950383739974158,NA
"ZNF670.ZNF695",0.206396696865206,NA
"SGK1",0.361141693018584,NA
"BOD1L1",0.466925657262914,NA
"TBC1D9B",0.946577177210238,NA
"MOS",0.0660815307355613,NA
"LINC00472",0.187470994224174,NA
"MPHOSPH10",0.440964588078747,NA
"TMTC3",0.549024673387541,NA
"TMTC2",0.0811482332226362,NA
"TMTC1",0.117568522037798,NA
"LINC00477",0.605869059752073,NA
"LINC00479",0.109280411747979,NA
"STK32B",0.578764733180387,NA
"MAP4K1",0.439263768761621,NA
"CDH10",0.495521293152237,NA
"MAP4K3",0.516339718881723,NA
"MAP4K2",0.025472482143275,NA
"CDH15",0.842182481528245,NA
"MAP4K4",0.740493775299491,NA
"CREG2",0.382636917658436,NA
"CDH16",0.377991330511892,NA
"SPATA22",0.668042297624581,NA
"SPATA20",0.232986416607773,NA
"SPATA21",0.891879924587076,NA
"CYCS",0.305274968521134,NA
"SPATA25",0.776917500461467,NA
"GPD1",0.639725541451178,NA
"DFNB59",0.0580521824979277,NA
"OCEL1",0.752817293013362,NA
"MICU3",0.977090519445434,NA
"MICU2",0.62541931956798,NA
"MICU1",0.70251150272557,NA
"TSNAX",0.190047111016272,NA
"PDCD2L",0.367722398589762,NA
"RNU12",0.270980365894127,NA
"NEFM",0.638357146107462,NA
"NEFL",0.589283668691386,NA
"NEFH",0.382669424331093,NA
"SON",0.964878651219353,NA
"GAN",0.000790706755202202,NA
"NIPBL",0.0463728902749274,NA
"GAL",0.097528598938725,NA
"GAK",0.913104500568881,NA
"C2orf76",0.217611355925593,NA
"NRG1",0.963352687931885,NA
"NRG2",0.975563683427917,NA
"MBP",0.537596041797935,NA
"NRG4",0.914623099157754,NA
"GAA",0.331734946460178,NA
"NRGN",0.0318652903815319,NA
"JUND",0.521301721705608,NA
"XYLT2",0.409299405805788,NA
"SUV39H2",0.0234667319688682,NA
"TFCP2L1",0.719625740207432,NA
"MCHR2",0.788681814185989,NA
"EDDM3A",0.00483136252955998,NA
"SLC18B1",0.565741504625518,NA
"NUMB",0.827236597493218,NA
"XYLT1",0.319952322177256,NA
"MAFG.AS1",0.499775535045969,NA
"SERPINA5",0.71461909846038,NA
"CORIN",0.216186035703257,NA
"SERPINA6",0.661784013011645,NA
"HRASLS",0.4535520121774,NA
"CYC1",0.0801518625453634,NA
"PON3",0.07642414885694,NA
"PON2",1,NA
"PSAT1",0.493108932144463,NA
"HAGH",0.0352136509427696,NA
"TFCP2",0.352152735327619,NA
"SPATA2L",0.460502440519912,NA
"HTR1D",0.0513063747370933,NA
"HTR1E",0.45239938927994,NA
"HTR1B",0.609911049658164,NA
"CKAP5",0.480515217616397,NA
"BCL2L1",0.957250232793293,NA
"BAG2",0.792368206684056,NA
"BCL2L2",0.972510285584212,NA
"TCF20",0.389488995778231,NA
"CPNE7",0.858688673682648,NA
"SCO2",0.0677925102647584,NA
"SCO1",0.0518807293043695,NA
"NRAP",0.400123906901488,NA
"RBM15B",0.968694110026688,NA
"UGP2",0.358129513193981,NA
"SPINT2",0.584013174826817,NA
"SLC38A11",0.933630099782388,NA
"SPINT1",0.921460570829107,NA
"FOXRED2",0.471922670679807,NA
"ITSN1",0.154068579455306,NA
"NDST2",0.124453876542728,NA
"NDST3",0.298551180478799,NA
"NDST4",0.870732527013916,NA
"PRAF2",0.769590511715955,NA
"ZNF668",0.976327090594379,NA
"KMO",0.465168958492062,NA
"KHK",0.426627449546418,NA
"CYP39A1",0.673624674963482,NA
"ZNF660",0.577456093607804,NA
"ZNF662",0.129700065471004,NA
"ZNF664",0.473398264853612,NA
"ZNF667",0.472217768705878,NA
"SCAMP4",0.429138287848117,NA
"SCAMP2",0.0935314185201941,NA
"SCAMP3",0.652095831791665,NA
"SCAMP1",0.718909762943226,NA
"PDCD2",0.493108932144463,NA
"CELA3B",0.901725501828702,NA
"CELA3A",0.0549546922821309,NA
"TSPAN2",0.724644438525722,NA
"TSPAN3",0.377991330511892,NA
"TSPAN6",0.848177112050909,NA
"TSPAN7",0.559927322420317,NA
"TSPAN4",0.232611611138813,NA
"TSPAN5",0.390544684026623,NA
"OR1A2",0.609911049658164,NA
"TSPAN8",0.690126170952449,NA
"C7orf49",0.580074764421972,NA
"TDP1",0.447805485125114,NA
"TDP2",0.675023097624533,NA
"ZNF444",0.066505904093266,NA
"ZNF445",0.573538557963388,NA
"ZNF446",0.408756229637214,NA
"SCOC",0.221204186665023,NA
"ZNF441",0.0859316788669978,NA
"FANCD2OS",0.602554944602626,NA
"ADAMTS10",0.885829282895147,NA
"RPL21P28",0.624741503033042,NA
"ZNF449",0.942005831835266,NA
"EPSTI1",0.130915993910101,NA
"MIR1281",0.186511626431883,NA
"L3MBTL1",0.766665426002524,NA
"GFRA4",0.0266278099155665,NA
"PRAC",0.342332677883281,NA
"L3MBTL2",0.965641681452129,NA
"GFRA1",0.0911235576489256,NA
"L3MBTL4",0.603889443853991,NA
"GFRA3",0.674323745666536,NA
"SERAC1",0.0499496508898025,NA
"ZNF474",0.314395125129793,NA
"CINP",0.722492104092413,NA
"RPS2",0.057925554830678,NA
"RASD2",0.198265425281373,NA
"RASD1",0.399588050414678,NA
"PRSS41",0.709974569282515,NA
"PCMT1",0.118694851467009,NA
"VDAC3",0.0836831909900563,NA
"SLAIN1",0.483497732306954,NA
"C9orf3",0.564446961671527,NA
"ADAMTS18",0.157977785037431,NA
"PSENEN",0.506489677325195,NA
"C9orf9",0.813095646926074,NA
"FAM177A1",0.404966026892154,NA
"AP4S1",0.465754116130925,NA
"FAM175A",0.757910254049821,NA
"FAM175B",0.174672015996319,NA
"CPA1",0.808642480660143,NA
"CPA6",0.790893087602037,NA
"THBS3",0.745560308469665,NA
"CPA4",0.262326432838687,NA
"THBS1",0.0576729881131788,NA
"SLMAP",0.624064039350989,NA
"NBEA",0.845928076769524,NA
"PVRL2",0.96030114922992,NA
"OSM",0.99541749932997,NA
"PVRL4",0.876765895994864,NA
"ATG9A",0.977853969282166,NA
"RPS8",0.901725501828702,NA
"ZFC3H1",0.559283094890649,NA
"OS9",0.804195504024621,NA
"ASZ1",0.137381841552636,NA
"SH2D4A",0.698256003489365,NA
"YEATS4",0.0954181360897134,NA
"LNX1",0.611924162501591,NA
"STAG2",0.416399693102235,NA
"STAG3",0.130428565864587,NA
"MIR4258",0.499167509734287,NA
"STAG1",0.10780529865579,NA
"DSTN",0.62032618326586,NA
"C14orf166",0.0449219642193691,NA
"TTC28.AS1",0.998472492312045,NA
"AP1G1",0.12753351181968,NA
"AP1G2",0.721058432329108,NA
"U2AF1L4",0.506489677325195,NA
"TMEM50A",0.892636705006079,NA
"BUD31",0.253069505310769,NA
"DCAF4L2",0.851177746554833,NA
"CBLN4",0.231863284077563,NA
"EHD4",0.375407678950004,NA
"EHD3",0.402271648975913,NA
"EHD2",0.679225086113036,NA
"EHD1",0.32275490231918,NA
"RPE65",0.871486294291686,NA
"NDEL1",0.281963099025574,NA
"XKRX",0.746285003940799,NA
"C1QTNF9B.AS1",0.228147287874108,NA
"GON4L",0.912345319888014,NA
"ABL1",0.465168958492062,NA
"ABL2",0.956487594681591,NA
"CYB5R2",0.871486294291686,NA
"TMED7",0.822019993847099,NA
"TMED6",0.814581387237288,NA
"TMED5",0.670133558697927,NA
"TMED4",0.514485300829261,NA
"TMED3",0.104288493168687,NA
"TMED2",0.0831711335887545,NA
"TMED1",0.20881331327561,NA
"NPVF",0.513867931742458,NA
"HNRNPU",0.679225086113036,NA
"TMED9",0.568334859872463,NA
"SNRPG",0.342332677883281,NA
"HNRNPK",0.392661269807586,NA
"FASN",0.462249309562731,NA
"HNRNPM",0.301228736095753,NA
"SSBP3",0.0154448289421616,NA
"HNRNPF",0.64246600860036,NA
"HMGA2",0.634259359905583,NA
"PCSK1N",0.874502523979447,NA
"BRAP",0.191019847341468,NA
"GOLM1",0.329356264685307,NA
"RNF167",0.416948863055789,NA
"XKR6",0.903241587438875,NA
"PLGRKT",0.111415347728085,NA
"XKR8",0.415850950192793,NA
"GLUD1",0.337007028750566,NA
"ISG20",0.732554849695987,NA
"HSP90AA1",0.690478922058356,NA
"TADA1",0.741940219008837,NA
"TADA3",0.400660195145374,NA
"CD52",0.754998688027475,NA
"CD53",0.122124643125945,NA
"EEF1E1.MUTED",0.518817655908312,NA
"CD55",0.326516470819288,NA
"CD58",0.0101655474469429,NA
"CD59",0.64246600860036,NA
"SCP2",0.335083707743271,NA
"LINC00086",0.204341529559674,NA
"UGT1A9",0.935152441127688,NA
"NNAT",0.723926750909052,NA
"SLC25A3",0.0646830395758166,NA
"KIAA1324",0.225571459125054,NA
"UGT1A6",0.146471321684608,NA
"UGT1A7",0.481110917378763,NA
"UGT1A1",0.310269110564671,NA
"UGT1A3",0.852678867598689,NA
"POMC",0.371296591748455,NA
"RAB36",0.869225345339841,NA
"RAB35",0.993126296231453,NA
"RAB34",0.765934672039336,NA
"RAB32",0.807159460556983,NA
"RAB31",0.259889332940198,NA
"RAB30",0.491299070903072,NA
"PCED1B.AS1",0.703932085058019,NA
"RAB38",0.646212121016827,NA
"DOK2",0.4330597572866,NA
"DOK3",0.664562588889659,NA
"LCA5L",0.343794417811623,NA
"DOK1",0.0530455585387488,NA
"CD163L1",0.0898478096922174,NA
"SLC25A2",0.512018139823415,NA
"DOK5",0.07642414885694,NA
"MCEE",0.440964588078747,NA
"ZBTB45",0.87601132574247,NA
"YPEL5",0.221927825857061,NA
"PLS3",0.836196983928837,NA
"CLASP2",0.54520184367703,NA
"PDIA6",0.841433787954419,NA
"PDIA5",0.276012356557692,NA
"PDIA4",0.826490895795037,NA
"PDIA3",0.393722165276351,NA
"CHD6",0.356130201061627,NA
"ELF1",0.449812002110247,NA
"RAB3D",0.836196983928837,NA
"RAB3C",0.338454168068887,NA
"RAB3B",0.1191477450642,NA
"ARMC8",0.0308115900861159,NA
"ARMC9",0.0209533236638751,NA
"ARMC7",0.35963362212317,NA
"ARMC4",0.559283094890649,NA
"DACH2",0.650716537613424,NA
"ARMC2",0.388435045309756,NA
"ARMC3",0.435873455988867,NA
"ARMC1",0.760825258227512,NA
"CD160",0.693303224852431,NA
"SLC11A1",0.33268952060801,NA
"CD164",0.897936867590019,NA
"ZDHHC8P1",0.813838433358598,NA
"TTC21A",0.940482466996193,NA
"KDM8",0.241725399257791,NA
"TSGA13",0.929825320308462,NA
"SPATA9",0.695424254729966,NA
"SPATA8",0.0574213375466756,NA
"ACTL6A",0.875256868179211,NA
"ACTL6B",0.132140744657089,NA
"SPATA3",0.830220955792051,NA
"SPATA2",0.744835838067172,NA
"C5orf55",0.611924162501591,NA
"SPATA6",0.653476316998916,NA
"CD5L",0.981671508784974,NA
"SPATA4",0.216186035703257,NA
"RANGRF",0.090392787188906,NA
"HSPA2",0.907791939676497,NA
"HIST1H4A",0.447233116925642,NA
"CEL",0.399052625827942,NA
"HIST1H4G",0.00358166251522107,NA
"HIST1H4F",0.188755811748329,NA
"HSPA5",0.159108385011507,NA
"HIST1H4D",0.257065915161132,NA
"NELFB",0.994653759831978,NA
"HIST1H4J",0.253865305040195,NA
"HSPA9",0.581386184006018,NA
"NELFA",0.227778034931001,NA
"HBA2",0.466925657262914,NA
"FTSJ3",0.329831114819845,NA
"ZDHHC16",0.206396696865206,NA
"CD226",0.627454614786568,NA
"LIFR",0.883561987857442,NA
"MIR5001",0.703221664377806,NA
"ADIPOQ",0.604557191006981,NA
"KIAA0907",0.756454038854596,NA
"IRS1",0.0977222948416531,NA
"HKDC1",0.659703130927667,NA
"STK25",0.0296441251615397,NA
"PRKAG1",0.17958686755899,NA
"LOC100996342",0.57549575087132,NA
"CRBN",0.984725846819966,NA
"NET1",0.594575997071052,NA
"IRX5",0.804195504024621,NA
"IRX4",0.983962239572267,NA
"SNORD109B",0.371808920093429,NA
"IRX3",0.597894692017546,NA
"LOC145783",0.223380187826861,NA
"SLPI",0.485292029994541,NA
"PCSK1",0.571584525936929,NA
"GAS1",0.346239493248477,NA
"JRKL",0.998472492312045,NA
"MCM3AP.AS1",0.791999252630023,NA
"PCSK6",0.217254394012496,NA
"MUC1",0.820530969055735,NA
"PPP2R2A",0.357629024329036,NA
"CRB3",0.787945100279198,NA
"PPP2R2B",0.757182038707666,NA
"CEP89",0.407671165494356,NA
"GC",0.598559439337858,NA
"PCSK4",0.0616922160024132,NA
"CEP85",0.178348622785592,NA
"PTRH2",0.765934672039336,NA
"PTRH1",0.55286068214792,NA
"HNRNPDL",0.0382290738273413,NA
"STAC3",0.692596747663681,NA
"CNPPD1",0.983198647017632,NA
"SLC25A4",0.0798219563353791,NA
"CLEC2B",0.640410199416298,NA
"CLEC2D",0.772518879820044,NA
"CKMT2",0.631533707798979,NA
"P4HA1",0.670133558697927,NA
"PDE5A",0.56963366577492,NA
"CTBP1",0.45067356223212,NA
"CTBP2",0.30167654542796,NA
"UNC93A",0.497345794204538,NA
"TSG101",0.0944710021577554,NA
"ITPK1",0.586645678756711,NA
"KIAA0195",0.136371368226084,NA
"HACL1",0.493713011974396,NA
"MFSD11",0.526288153985473,NA
"MFSD10",0.610246345779184,NA
"GTF3C1",0.225571459125054,NA
"GTF3C6",0.0146110584391722,NA
"GTF3C5",0.515721194725209,NA
"GTF3C4",0.157414771916138,NA
"APOA4",0.400660195145374,NA
"APOA5",1,NA
"CD99L2",0.938197829721912,NA
"GPRASP2",0.589283668691386,NA
"APOA1",0.736881687541496,NA
"APOA2",0.628813055993588,NA
"XPO1",0.971746997322313,NA
"CA9",0.256263149219946,NA
"XPO5",0.480515217616397,NA
"XPO7",0.72895562682839,NA
"ADRB1",0.967920178361524,NA
"TTR",0.314395125129793,NA
"TTK",0.887341333525942,NA
"MYPN",0.393722165276351,NA
"TTN",0.448378269363224,NA
"TMEM260",0.0509643430140826,NA
"TTL",0.862448983277416,NA
"KCNMB4",0.276012356557692,NA
"FLJ33630",0.851177746554833,NA
"DNASE1L2",0.64315188845219,NA
"GART",0.964878651219353,NA
"ZEB1",0.39160210904464,NA
"GARS",0.0635819111207049,NA
"ZEB2",0.495527625598468,NA
"EXT1",0.679225086113036,NA
"SFT2D3",0.125395215548535,NA
"SFT2D2",0.0125446752120112,NA
"SFT2D1",0.371296591748455,NA
"ATAD1",0.907033333360741,NA
"TOP1",0.437566722867697,NA
"ATAD2",0.980907964505557,NA
"TCIRG1",0.0165349281074517,NA
"FRAT1",0.741216882843215,NA
"FRAT2",0.92222065774826,NA
"BOP1",0.88431764784469,NA
"GIT1",0.407129277834248,NA
"GIT2",0.376956558195343,NA
"TMEM198",0.0670752244497718,NA
"TMEM199",0.0056682863244368,NA
"C22orf23",0.0019385310463796,NA
"C22orf24",0.428021670963834,NA
"DCST2",0.395849156102741,NA
"FOXC1",0.754271338257872,NA
"GHRH",0.935913701077794,NA
"CD40LG",0.821275400954151,NA
"SESN1",0.431937226959818,NA
"SESN2",0.615285866696995,NA
"SESN3",0.794582267627213,NA
"CKLF.CMTM1",0.00317604676312438,NA
"SHROOM3",0.157133836173516,NA
"SHROOM2",0.874502523979447,NA
"SHROOM1",0.161387937086718,NA
"MIOX",0.441532365412348,NA
"MTIF3",0.514485300829261,NA
"MTIF2",0.899452047047228,NA
"MRPL54",0.25267225776293,NA
"CAMK1G",0.915382515690582,NA
"MRPL55",0.254263857443516,NA
"C12orf23",0.663172721747749,NA
"SPARC",0.876765895994864,NA
"BCAR3",0.723209305906236,NA
"ELMSAN1",0.131160237128665,NA
"MRPL50",0.626775867026294,NA
"HTR7P1",0.364169712506112,NA
"COX18",0.70109195872844,NA
"AIG1",0.167783819012554,NA
"DBNDD1",0.967167835606659,NA
"MRPL53",0.367213554544468,NA
"CALB2",0.404966026892154,NA
"CALB1",0.939720865879625,NA
"AKNAD1",0.902483500180807,NA
"GFER",0.771054287921877,NA
"SRPK1",0.463999870321273,NA
"SRPK3",0.476949473491624,NA
"SRPK2",0.465168958492062,NA
"BDKRB1",0.885829282895147,NA
"BDKRB2",0.823509660025823,NA
"FAM20A",0.505265406530169,NA
"FAM20B",0.774717286333419,NA
"ADARB2",0.784264388159542,NA
"ADARB1",0.567685988390241,NA
"HAT1",0.168966883161917,NA
"CXXC1",0.69471697893302,NA
"NPC1L1",0.799015371531467,NA
"CARKD",0.10106239169779,NA
"AGGF1",0.547748928485151,NA
"PYURF",0.120972874974341,NA
"CD93",0.548386617705506,NA
"MAGEA8",0.186511626431883,NA
"AMHR2",0.492505248494118,NA
"MAGEA5",0.284539863020102,NA
"MAGEA4",0.526288153985473,NA
"NFX1",0.42885219413962,NA
"TEX13B",0.663172721747749,NA
"RDH8",0.993890024918749,NA
"EEA1",0.684843259863477,NA
"RDH5",0.937436396068108,NA
"OPHN1",0.760825258227512,NA
"SLIT3",0.743387574842354,NA
"SLIT1",0.89415055849921,NA
"HOMER1",0.016065745528594,NA
"FIP1L1",0.762284037528609,NA
"HOMER3",0.447805485125114,NA
"SEL1L3",0.789418717126728,NA
"SEL1L2",0.403348107652551,NA
"NOLC1",0.0952281034167164,NA
"UBL7.AS1",0.439830289543047,NA
"MYRIP",0.957250232793293,NA
"FXN",0.210551976891714,NA
"FAM177B",0.33078214446557,NA
"MIR762",0.56509405492783,NA
"PRICKLE4",0.255260092280834,NA
"RYK",0.964115653146694,NA
"TRAF1",0.126104854316525,NA
"UCN3",0.872994178366297,NA
"THAP1",0.461666609364195,NA
"PDLIM1",0.640410199416298,NA
"NIPAL3",0.325573418807568,NA
"THAP5",0.178348622785592,NA
"THAP6",0.0571706007269366,NA
"THAP7",0.938959319890282,NA
"THAP9",0.031109550431323,NA
"YRDC",0.00449665232449846,NA
"TAC1",0.655549269158134,NA
"MLF1IP",0.132879844692373,NA
"CHID1",0.615285866696995,NA
"FOXL1",0.312556907102467,NA
"NAP1L2",0.850427376524725,NA
"RPN1",0.36670514951015,NA
"RPN2",0.591927117309024,NA
"RPL26",0.603222028236997,NA
"TRIM15",0.917661225987083,NA
"TRIM14",0.00388949299781571,NA
"TRIM17",0.171052287417258,NA
"TRIM16",0.886585256602215,NA
"FAM58A",0.797536946069301,NA
"CCRL2",0.807159460556983,NA
"PES1",0.856434020000207,NA
"HDAC2",0.871486294291686,NA
"CHI3L2",0.808642480660143,NA
"RCBTB1",0.68554676689272,NA
"DFNB31",0.990835149815424,NA
"CYP4F2",0.593250880026596,NA
"CYP4F3",0.945815160068493,NA
"PI4KB",0.013452777367776,NA
"ASB2",0.404625508399806,NA
"RGS4",0.703221664377806,NA
"ASB6",0.0595897360458817,NA
"ASB4",0.811610578969898,NA
"ASB5",0.214236977141091,NA
"ASB8",0.762284037528609,NA
"SAG",0.388435045309756,NA
"ZAR1",0.954199922112314,NA
"FAM160A2",0.236758043418374,NA
"WNK3",0.624064039350989,NA
"HDAC8",0.838440453866563,NA
"C2orf53",0.778385305878931,NA
"C2orf50",0.883561987857442,NA
"C2orf57",0.413660252389079,NA
"EEF1B2",0.990835149815424,NA
"DPY30",0.658317336205018,NA
"ATG5",0.102463892017043,NA
"CHM",0.937436396068108,NA
"RINT1",0.187791591694046,NA
"TBL2",0.515721194725209,NA
"TBL3",0.975563683427917,NA
"SH3BGRL",0.747009923886268,NA
"KHNYN",0.417498459882207,NA
"PDE8A",0.654857989199647,NA
"PDE8B",0.946577177210238,NA
"DBI",0.217611355925593,NA
"DBH",0.315778444414676,NA
"MANBA",0.0939063484247537,NA
"RGS8",0.627454614786568,NA
"SPINK2",0.438697667250054,NA
"ZNF174",0.79532067054381,NA
"WNK1",0.510171827692629,NA
"FABP5",0.760096186971331,NA
"EYA3",0.376956558195343,NA
"ZNF175",0.894907630211139,NA
"DBP",0.191344107590528,NA
"UQCRFS1",0.0565477405604073,NA
"TAF5L",0.0264972437726074,NA
"TMEM40",0.754998688027475,NA
"TMEM43",0.304372704327297,NA
"TMEM42",0.186831011810034,NA
"ZNF177",0.248723673584741,NA
"IL1RAPL2",0.458179035843944,NA
"NHLH1",0.493108932144463,NA
"SERINC4",0.043211773615288,NA
"LOC284837",0.686250546643959,NA
"SERINC1",0.299441927717237,NA
"SERINC3",0.361645263404681,NA
"ASTE1",0.00690718440422534,NA
"SLC22A16",0.22229028065707,NA
"MED1",0.400660195145374,NA
"MED6",0.576802296733178,NA
"MED7",0.551580553231647,NA
"MED4",0.0521119676318167,NA
"MESP1",0.643838072544434,NA
"PINK1",0.496133287198905,NA
"SMARCB1",0.874502523979447,NA
"MED8",0.954962438644523,NA
"MED9",0.505265406530169,NA
"MNX1",0.897936429667921,NA
"NUP153",0.268488089315302,NA
"ZNF600",0.244818446187147,NA
"GABRA6",0.645898445319175,NA
"ZNF606",0.2950058983931,NA
"PTEN",0.935152441127688,NA
"MXD3",0.245985469087777,NA
"PKDREJ",0.340389883406569,NA
"ANGPTL5",0.45067356223212,NA
"CAMTA2",0.57549575087132,NA
"GABRA3",0.402271648975913,NA
"PPP1R9A",0.42357214868775,NA
"ANGPTL3",0.845178676270479,NA
"SDF2L1",0.305726765326163,NA
"CCDC90B",0.830220955792051,NA
"GCA",0.382669424331093,NA
"TCF7",0.662478222321189,NA
"POP5",0.733275403586609,NA
"TCF3",0.425237539022976,NA
"BVES",0.966778619458154,NA
"GCK",0.353144455630234,NA
"POP4",0.247156386507392,NA
"NPFFR2",0.747735067711169,NA
"CLUHP3",0.200612462766133,NA
"SCMH1",0.0672181796643644,NA
"EPS8L3",0.0969493518301855,NA
"STK32C",0.0820703671846824,NA
"ABTB1",0.408213482814222,NA
"ABTB2",0.542026277610562,NA
"FDX1",0.0722298236361223,NA
"PROZ",0.320418331084949,NA
"AZGP1",0.0973352100089027,NA
"PPP5C",0.0154855564453371,NA
"CLDN18",0.376439827779488,NA
"BTD",0.493713011974396,NA
"NXPH3",0.0456425695220662,NA
"RPL17.C18orf32",0.173761767378863,NA
"PROC",0.0551973132279549,NA
